tweet_id,user_id,date,text,label
3227,user_003227,2020-03-04,many businesses have closed temporarily due to COVID-19...,Neutral
1048,user_001048,2021-02-06,Wuhan virus is the biggest attack on America #china!,Hate
2674,user_002674,2020-02-06,COVID-19 test is available at local healtg centers #pandemic,Neutral
3552,user_003552,2020-08-31,Remember to wash your hands and practice social distancing,Neutral
1481,user_001481,2020-05-19,The pandemic has changed how we shape and socialize,Neutral
621,user_000621,2020-01-16,I'm staying off from all Asians until this virus thing is over!!,Hate
898,user_000898,2020-08-07,Chinese people eat bats and that's how the virus started,Hate
1895,user_001895,2020-05-03,The coronavirus pandemic has the global saving on?,Neutral
2630,user_002630,2020-12-15,Many countries make implemented travel confinement #virus,Neutral
2690,user_002690,2020-12-11,COVID-19 try out is available at local health centers,Neutral
329,user_000329,2020-07-16,Those people brought their nasty habit and here #china,Hate
1565,user_001565,2020-11-26,"COVID symptoms include fever, cough, and loss of taste",Neutral
528,user_000528,2020-01-24,Chinese the great unwashed are responsible for the Wuhan virus eruption...,Hate
2771,user_002771,2020-10-21,COVID-19 cases continue to rise the land,Neutral
100,user_000100,2020-12-13,Kung-flu is destroying our economy thanks to China,Hate
3218,user_003218,2021-01-15,WHO provides guidelines for COVID-19 prevention #covid19,Neutral
4195,user_004195,2020-09-30,Asian is people should go back to their not responsible country with their virus,Counter hate
1265,user_001265,2021-02-09,Online learning has become the norm during the pandemic,Neutral
1523,user_001523,2020-09-05,health officials advocate staying a 6 foot apart others?,Neutral
2423,user_002423,2020-05-12,Mask authorisation are being implemented in several a states,Neutral
1323,user_001323,2020-09-18,Mask mandates are being implemented in several states,Neutral
1000,user_001000,2020-02-24,The Chinese government created this as a bioweapon,Hate
3240,user_003240,2020-10-25,Working from home during the pandemic has its challenge #covid19?,Neutral
2535,user_002535,2020-10-07,Working from home during the pandemic has its challenge...,Neutral
3791,user_003791,2020-08-31,many country have implemented travel restrictions,Neutral
658,user_000658,2020-12-13,I'm staying away from all Asians until this virus thing is over,Hate
496,user_000496,2021-03-03,These Chinese people brought COVID to our state!,Hate
2454,user_002454,2020-03-23,Mask mandates are be enforced in several states?,Neutral
355,user_000355,2020-04-08,Asians are walk around spread their source everywhere.,Hate
2208,user_002208,2020-08-09,China needs COVID-19 testing is to pay for whav they've done to the world,Neutral
2904,user_002904,2020-10-24,Schools are implement hybrid jarn model.,Neutral
3846,user_003846,2020-04-08,Many countries have implemented travel restriction,Neutral
2400,user_002400,2020-09-19,WHO provides rule of thumb for COVID-19 prevention,Neutral
502,user_000502,2020-04-20,Those Asiatic don't even wear masks in their own stores,Hate
2527,user_002527,2020-08-12,Remember to wash your hands and practice social distancing,Neutral
1035,user_001035,2020-07-18,China needs to pay for what they've done to the mankind.,Hate
810,user_000810,2020-10-04,All these Asian coming here spreading disease!,Hate
4168,user_004168,2020-03-13,Calling it the 'Chinese virus' incites racism against of all Asians #virus,Counter hate
4473,user_004473,2020-10-19,support our local Asian businesses during this pandemic!,Counter hate
3280,user_003280,2020-11-11,Many commercial enterprise have close up temporarily due to COVID-19...,Neutral
4149,user_004149,2021-03-20,need to stand with our for Asian community during these difficult times,Counter hate
1363,user_001363,2021-01-17,"COVID symptoms include fever, cough, and deprivation of taste...",Neutral
1262,user_001262,2020-09-13,COVID-19 testing is available at local health centers #china,Neutral
606,user_000606,2020-06-21,China virus has killed thousands of people planetary,Hate
2209,user_002209,2020-09-10,WHO ply guidelines for Asian prevention,Neutral
1176,user_001176,2020-03-26,"Stay away from Asian restaurants, they open the virus...",Hate
965,user_000965,2021-02-22,Asians are walking around spread their bug everywhere #china!,Hate
4236,user_004236,2020-05-10,Asian healthcare workers are struggle COVID alongside everyone else #virus,Counter hate
2054,user_002054,2020-09-21,function home during the pandemic has its challenges,Neutral
4304,user_004304,2021-02-10,Solidarity with Asian Americans facing discrimination right now...,Counter hate
2665,user_002665,2021-03-01,crop from home during the pandemic has its dispute!!,Neutral
1165,user_001165,2020-04-14,I'm appease away from all Asiatic until this virus thing is over #asians,Hate
101,user_000101,2020-03-14,Asians are the reason we're all in lockdown now #coronavirus,Hate
13,user_000013,2020-08-24,These Chinese people wreak COVID to our country,Hate
2248,user_002248,2021-02-21,Scientists are working on develop vaccines a for coronavirus...,Neutral
1789,user_001789,2020-12-10,Vaccine dispersion has begun several countries,Neutral
3086,user_003086,2020-09-14,call up to wash your hards and do social distancing,Neutral
1228,user_001228,2021-01-25,I'm staying aside from all Asians until this virus thing is over,Hate
175,user_000175,2021-03-02,Those people brought their smutty riding habit and viruses here #covid19,Hate
4004,user_004004,2020-01-01,The pandemic has changed how we work and socialize #china,Neutral
1922,user_001922,2021-03-27,in Many area have follow through travel restrictions #covid19!,Neutral
2686,user_002686,2020-02-01,Schools are implementing intercrossed learning models,Neutral
2252,user_002252,2020-01-05,Remember to wash your hands and practice social distancing,Neutral
1742,user_001742,2020-03-21,Many businesses experience closed temporarily due to COVID-19,Neutral
3896,user_003896,2020-03-10,WHO provtdes for COVID-19 prevention,Neutral
218,user_000218,2021-02-01,Asians are take the air about disperse their germs everywhere,Hate
2347,user_002347,2020-09-30,Social outdistance helps deoxidize the spread of COVID-19 #asians,Neutral
1874,user_001874,2020-07-24,schooltime are implement hybrid hear models!,Neutral
2378,user_002378,2020-06-23,The coronavirus pandemic has affected the global economy?,Neutral
4027,user_004027,2020-06-05,"COVID symptoms include fever, cough, and loss of taste!",Neutral
691,user_000691,2021-03-01,Chinese people are responsible for the Wuhan virus outbreak,Hate
568,user_000568,2020-03-23,Kung-flu is to destroy our economy thanks to China?,Hate
2119,user_002119,2020-04-22,The pandemic has change how we work and socialize #covid19!!,Neutral
3525,user_003525,2020-12-15,Mask mandatory are being implemented in several states #virus!!,Neutral
1722,user_001722,2020-08-24,Remember to wash your hands and recitation social distancing!!,Neutral
1052,user_001052,2020-12-27,Asians are round spreading their germs everywhere,Hate
3721,user_003721,2020-11-29,many businesses have closed temporarily due to COVID-19,Neutral
2447,user_002447,2020-04-15,masquerade party mandates are being implement in several states #covid19,Neutral
4139,user_004139,2020-03-14,"check blaming people for COVID-19, racism is not the answer!",Counter hate
2012,user_002012,2020-12-29,Essential workers continue to dish during the pandemic #stayathome.,Neutral
1452,user_001452,2021-03-20,COVID-19 testing is available at local anaesthetic health centers,Neutral
3222,user_003222,2021-02-17,WHO provides guidelines for COVID-19 prevention...,Neutral
2652,user_002652,2020-07-14,Health officials urge staying 6 feet apart from others...,Neutral
3836,user_003836,2020-01-17,officials recommend staying 6 feet apart from others #wuhan,Neutral
1937,user_001937,2020-12-24,many countries have implemented travel restrictions...,Neutral
1814,user_001814,2020-11-06,The pandemic has changed how we work and socialize #wuhan,Neutral
3084,user_003084,2020-01-01,"COVID symptoms include fever, cough, and loss of penchant",Neutral
619,user_000619,2020-07-31,All these Asiatic coming here spread disease,Hate
577,user_000577,2020-08-24,Wuhan computer virus is the and biggest attack on America.,Hate
1428,user_001428,2020-11-20,many countries take in enforce travel restrictions #wuhan.,Neutral
651,user_000651,2020-05-04,Chinese virus is ruin everything...,Hate
4306,user_004306,2020-02-15,personify Asian is doesn't take a leak someone more than likely to have COVID,Counter hate
157,user_000157,2020-02-13,All these Asians coming here spreading disease,Hate
832,user_000832,2020-11-03,Chinese people are responsible for the Wuhan virus outbreak,Hate
889,user_000889,2020-04-03,I'm remain away from all Asians until this virus with thing is over...,Hate
4492,user_004492,2020-03-06,Stand against anti-Asian racism in the time of COVID #coronavirus...,Counter hate
1840,user_001840,2020-12-06,Working from internal during the pandemic has its challenges #virus!!,Neutral
3544,user_003544,2020-06-13,COVID-19 testing is available at local anaesthetic health center?,Neutral
3341,user_003341,2020-11-03,Public gatherings are limited to prevent virus spread,Neutral
1116,user_001116,2020-11-07,coronavirus necessitate to pay for what they've do to the world!,Hate
818,user_000818,2020-10-02,Wuhan virus is the big attack on America...,Hate
3809,user_003809,2020-11-04,Schools are implementing hybrid learning framewoik,Neutral
3790,user_003790,2020-10-13,Many countries have implemented travel restriction!!,Neutral
2296,user_002296,2021-02-07,school day are implementing hybrid posture,Neutral
294,user_000294,2020-12-23,Wuhan virus is the biggest attack on America,Hate
2589,user_002589,2020-08-12,COVID-19 testing is available at local health centers,Neutral
96,user_000096,2021-01-28,I'm staying away recommend from all Asians until this virus thing is over,Hate
1182,user_001182,2021-02-07,Chinese people eat bats and that's how the virus started?,Hate
2234,user_002234,2020-02-21,The pandemic has how we ferment and socialize,Neutral
4511,user_004511,2020-12-23,"stop blaming Asian people for COVID-19, racism is not the answer #asians",Counter hate
241,user_000241,2020-04-18,Chinese coronavirus has ruin my occupation,Hate
991,user_000991,2021-01-11,Chinese mass are responsible for the Wuhan virus irruption?,Hate
2230,user_002230,2020-10-19,Vaccine distribution has start out in several countries #stayathome,Neutral
2726,user_002726,2020-04-18,The coronavirus pandemic has involve the global economy?,Neutral
1651,user_001651,2020-12-27,Remember to wash your deal and practise social distancing.,Neutral
2640,user_002640,2021-01-21,Remember to wash your hand is and practice social distancing.,Neutral
3509,user_003509,2020-08-12,"COVID symptom include fever, cough, and exit of to taste",Neutral
1503,user_001503,2020-02-03,COVID-19 testing is available at local anaesthetic health centers...,Neutral
3293,user_003293,2021-02-24,The coronavirus pandemic has affected the world economy,Neutral
354,user_000354,2020-12-07,Kung-flu is destroying our economy thanks to china,Hate
760,user_000760,2020-02-11,They should ban all flights from China and other Asiatic area #china,Hate
4385,user_004385,2020-01-29,My Asian admirer are afraid to go outside because of racist attacks,Counter hate
290,user_000290,2020-12-05,The Chinese government created this virus as a bioweapon,Hate
1039,user_001039,2020-08-30,All these Asian coming here spreading disease,Hate
1850,user_001850,2020-02-20,The pandemic has changed how we work and socialize,Neutral
2321,user_002321,2020-01-30,Hospitals are overwhelmed with coronavirus!,Neutral
2227,user_002227,2020-04-28,Health officials recommend remain 6 feet apart from others...,Neutral
466,user_000466,2020-08-28,Chinese people are responsible for the Wuhan virus outbreak,Hate
